F_G1,F_G2,F_G3,F_G4,F_G5,F_G6,E_G1,E_G2,E_G3,E_G4,E_G5,E_G6,M_G1,M_G2,M_G3,M_G4,M_G5,M_G6,P_G1,P_G2,P_G3,P_G4,P_G5,P_G6,control_G1,control_G2,control_G3,control_G4,control_G5,control_G6,L_G1,L_G2,L_G3,L_G4,L_G5,L_G6
18.596775384781033,12.621753289862838,17866453212322193e-41,469.1854885091563,13559866524686493e-40,19443837581962922e-40,16.083312030663368,637.55747503646,0,5933.297186212775,867968753248774e-38,12328522352256918e-40,8.512584362719098,24.97740952350651,11400221460315982e-40,475.1906194746257,1740503932743194e-39,3769245621632773e-39,0.1118396404453867,7.163899331487815,10330100604517993e-40,82.79698430043689,14240233910829281e-40,18000133930786952e-40,0,0,0,0,0,0,0.09618261780094246,4.18162510026618,2249691030374501e-40,40.986966206050866,4598914845146817e-41,1013765250350659e-40
17.701127061650737,13.718125481964671,2824227554448414e-40,468.98476464121416,14260734376517945e-40,21319604213621685e-40,17.286869580181147,654.1814396166172,0,5915.469664094059,2011145128197981e-38,13444949004649008e-40,7.86707081416743,26.293049900871374,15894791636256447e-40,473.8371040438339,26625226647819313e-40,4280490928095578e-39,0.12504566944442425,7.364029736886577,11840339110271545e-40,82.58364786630663,13551971906221282e-40,17933243638375155e-40,0,0,0,0,0,0,0.10410454612830293,4.29175237810074,8529568136657404e-41,40.868916999850725,5330082429851572e-41,4374012106603855e-41
16.83250716245683,14.832455182145306,40717303172387926e-41,468.739054841157,15186319011434917e-40,23387083110842175e-40,18.522868800259296,671.1180005144903,0,5897.297103988212,3353636223664156e-38,14212324624448284e-40,7.28114582524749,27.592747537962968,19885478129785833e-40,472.4963693755841,2582482815304359e-39,47016301656854706e-40,0.13875629070235723,7.56608983101653,11556391710189045e-40,82.36787715110556,30465017514837644e-41,16886762904075995e-40,0,0,0,0,0,0,0.11222266399127201,4.4041341719005205,2423755884029177e-41,40.74841708814407,10110736144752897e-41,211911555860413e-40
15.992986664258284,15.96220102997,5448909051394953e-40,468.4488294923464,1609888989309447e-39,2545097833599504e-39,19.79483099478044,688.3687282317522,11557964737966544e-41,5878.774414088954,4787233175149027e-38,14506567230683074e-40,6.750104814859971,28.87911917686434,23049175188390714e-40,471.16584423329215,26555766041352415e-40,4899682837337594e-39,0.15293686589750496,7.770984729638324,10479790795148161e-40,82.14880167740881,6239701060210035e-40,12779971988062738e-40,0,0,0,0,0,0,0.12055245448701539,4.518720509107243,352557987558238e-41,40.625500960395,17275555958208766e-41,13542131704328546e-42
15.184144454814723,17.10523465570577,6862968872133292e-40,468.11463807674784,1697606170739371e-39,27362845793164677e-40,21.106757672709648,705.9396534900906,1430568147079331e-39,5859.891562165054,6204209420470276e-38,14387297312788828e-40,6.269620580093257,30.15484748287665,25122820487542244e-40,469.8428987732897,2704721690587792e-39,4913389209621185e-39,0.1675632548811621,7.97932915894243,866511029027689e-39,81.92583085918734,5853499225620429e-40,9113624770449235e-40,0,0,0,0,0,0,0.1291140334018716,4.635493031823216,55024957819076055e-44,40.50016685871727,2577744527549382e-40,10663099297446232e-42
14.40713130325933,18.259806600552334,2886917359484302e-39,467.7370792840258,9614886584820329e-40,2850086177707175e-39,22.463028834604003,723.8401690545926,3156492536257799e-39,5840.634775450424,7272676048236526e-38,1289575680364595e-39,5.835717176690242,31.422576233447728,18876968342322017e-40,468.5249437116766,21987311359103455e-40,4160292392901731e-39,0.18262230499607326,8.191521223162756,6731850738906581e-40,81.6985797448758,9162304156262043e-41,7526868096855003e-40,0,0,0,0,0,0,0.13793142861094337,4.754464286504539,7434581901176764e-42,40.37237820878156,3451498594062386e-40,10183405178738267e-42
13.662727440597758,19.424509182238232,2472701381233802e-39,467.31678056544774,5042931440848658e-40,2812000403406051e-38,23.86831189471848,742.0818883875623,808201980497732e-38,5820.987773068175,7969773046851002e-38,9977747338317463e-40,5.4447459679089345,32.68484417098991,19734145881426727e-39,467.20949128158594,18212043904676472e-39,4251640052653285e-38,0.19811187665889946,8.407807825862546,258519751604452e-39,81.46680357050421,0,6049190057279748e-40,0,0,0,0,0,0,0.14703187670110432,4.875673519582704,4655425307525127e-39,40.24206852757091,4241867285822919e-40,51509413507025515e-43
12.951394297626994,20.598239074817183,26075009171074005e-39,466.85438381616774,6368046994828467e-40,35213172999207425e-39,25.327484113064575,760.677594808886,15639573898884254e-39,5800.932894438177,8517473478062956e-38,8906455547506868e-40,5.093363490131438,33.94404922266325,1330401088084025e-38,465.894186412877,22223234992107302e-39,4509778475918575e-38,0.21404049266661826,8.628338963426083,0,81.23034381689989,0,2267308640540597e-38,0,0,0,0,0,0,0.15644516602685515,4.999180638579663,11657610026404655e-40,40.109148119209905,4930477259328254e-40,7208444085126252e-42
12.27332089821849,21.78016149924677,2486353626167211e-38,466.3505347913643,4157416624148649e-40,36119530117554594e-39,26.84557027103908,779.6403601263156,27339607718819305e-39,5780.452042971136,9242734699560726e-38,15470910005455187e-40,4.778510852583764,35.202435057888124,11499600897693838e-39,464.5768162474584,1929273153524338e-38,4657291031569357e-38,0.23042669836772553,8.853209980869602,0,80.98908659370541,0,11333411579869882e-39,0,0,0,0,0,0,0.1662030499927609,5.1250596079188036,38908167316367996e-41,39.97351126587127,5490463694913714e-40,921485089303067e-41
11.628465362747125,22.969677183395206,2368736314045463e-38,465.8058746428035,38139210386449864e-41,36772992943963157e-39,28.42769618638377,798.9828677878305,3970638706627739e-38,5759.527409401256,10183379883892156e-38,1851254742532654e-39,4.49739445004502,36.46209282142939,10697609538772373e-39,463.25530519125255,1705845452141455e-38,44367857517342587e-39,0.2472982159286448,9.082492234939822,32151315631870906e-41,80.74293282201381,0,35764536686851715e-40,0,0,0,0,0,0,0.17633874784008596,5.253392168306994,2370279427811427e-40,39.83504300760725,59942591762333525e-41,11860556303352956e-42
11.016591938962849,24.1663926655409,2258241217057026e-38,465.2210325844672,3497981680903718e-40,37063880064383046e-39,30.07905764073715,818.716943089778,5169358579157587e-38,5738.141972650534,11386212849448436e-38,23419137732874748e-40,4.247467820966086,37.72497207832634,10376333173379674e-39,461.9277014668874,10895079260734558e-39,40575709326428595e-39,0.2646909696140964,9.316253487892645,12254005518791106e-40,80.49177881530952,0,0,0,0,0,0,0,0,0.18688654316922992,5.38426243101119,24180368889853576e-41,39.693624949550646,6586242656701158e-40,11212531760737635e-42
10.437303944984809,25.37009408361223,21535771496209144e-39,464.59661916031905,37995125414866863e-41,29055904209954636e-39,31.804903464495936,838.8532711578822,6063007268363957e-38,5716.279798762876,1282970820516563e-37,27693381668585023e-40,4.026414528857293,38.99289632388873,10248072821045365e-39,460.59215978262563,11468575487862888e-39,2099947898264148e-38,0.28264805097483126,9.554569829424755,15881583301451827e-40,80.2355053923492,32092552906614072e-40,0,0,0,0,0,0,0,0.19788148351558035,5.517752621451084,6539423715091934e-41,39.54913981874637,725302711836654e-39,9747593515248646e-42
9.890072980564181,26.58072429945854,200866448010476e-37,463.9332199087698,34856804685820916e-41,28243352034363634e-39,33.61053093050444,859.4012708226331,659499023606728e-37,5693.926171635013,1438067288014618e-37,2924692875954935e-39,3.8321319822214424,40.267579691959455,4046348871880295e-39,459.24692342830906,6925103764511352e-39,18428699144229972e-39,0.30121868352629305,9.797531080694172,16565890332423498e-40,79.97397350846259,24164730110362083e-40,0,0,0,0,0,0,0,0.20935917810899954,5.6539400364659205,38179587205302756e-41,39.40147470912512,8203757208379245e-40,17027466351726117e-42
9.374264737570547,27.79836303167695,18812787442784445e-39,463.23138941936367,31979056933193113e-41,27236536880469185e-39,35.501291258106335,880.369087268006,6828058394643538e-38,5671.067594863715,15941116971373722e-38,3041959701136386e-39,3.6627161379395665,41.55064263557912,443893336864291e-38,457.8903079501525,7911039780734154e-39,1620758065267081e-38,0.32045723626353534,10.045241561643575,15793290492172937e-40,79.70702447471439,31450447066783336e-40,0,0,0,0,0,0,0,0.22135568592070803,5.792895134163991,41085416167262867e-41,39.25052310360706,9136949115150305e-40,18823901798144735e-42
8.889161718125633,29.023209586988713,17670433476227076e-39,462.4916458832686,29341518761022917e-41,26167287550696584e-39,37.48260290401835,901.7636664934947,6855037543759355e-38,5647.691703992883,17407552409610314e-38,2979579609854125e-39,3.5164470552562426,42.84362529969149,4731206171093621e-39,456.5206875991394,882368839710914e-38,14358825809853282e-39,0.34042232457766836,10.297817882169204,14362609036628483e-40,79.43448306581904,3413740570969919e-39,0,0,0,0,0,0,0,0.23390748247613005,5.934680586786019,4378436164130967e-40,39.09618585442569,10124818081801587e-40,20018631924982183e-42
8.433983148329437,30.255567763973406,16617252856655983e-39,461.7144662758151,26913506976261933e-41,25060980079188927e-39,39.559970380355885,923.5908783753417,6762447299730885e-38,5623.787124634278,18756071095264934e-38,2819113871723137e-39,3.3917752829254484,44.14799803539089,49353362515045256e-40,455.136485012277,9595008074963638e-39,12826849583814252e-39,0.36117602626321127,10.55538511776918,12967087002573947e-40,79.15616212848508,3269782335604131e-39,0,0,0,0,0,0,0,0.24705149174280877,6.079351084972106,4542855049779659e-40,38.93837134697292,1111313142067635e-39,19935914916050187e-42
8.00790235657571,31.49583253155401,15353681710708065e-39,460.9002822996957,24691364112459395e-41,23959074144921348e-39,41.73900654748399,945.8556608854188,6593775154616452e-38,5599.343305955793,1982772152481494e-37,26284591709286718e-40,3.287309071407691,45.465169025554694,13187805880155783e-40,453.7361640652694,10003173996999928e-39,1176329538287132e-38,0.38278322981611257,10.818072404927468,0,78.87186763773332,26169602862463834e-40,0,0,0,0,0,0,0,0.2608251685910246,6.226953674746336,4588285023953759e-40,38.7769950803539,1204681092758979e-39,19972197230410804e-42
7.610061867610798,32.744478139029056,14156003887935514e-39,460.0494771808742,22650740304804575e-41,22860313616594102e-39,44.025456632105524,968.5621645902052,6394798409228374e-38,5574.350352164372,20596120490494618e-38,2380810175304248e-39,3.201802406148931,46.79648932585645,8518819529221128e-40,452.3182255051092,10426613022955468e-39,10690990410746256e-39,0.40531112258755525,11.086008679257668,0,78.58140347059928,2723581580953851e-39,0,0,0,0,0,0,0,0.2752666176662039,6.377528425421061,4557540146859993e-40,38.61197888061038,12866419852300013e-40,18811154642612554e-42
7.239586446426667,34.00204737987894,4610406541710866e-39,459.1623833608859,14251627739966213e-39,14942507412179044e-39,46.425222573742296,991.7138830065741,6408141894373318e-38,5548.798867803749,2103701130709673e-37,2697589472561943e-39,3.134143857926686,48.1432558058766,20271577918255112e-40,450.8812047979633,10429822451114917e-39,8093792199643714e-39,0.42882881798060196,11.359319005098085,2715294242947932e-39,78.2845754493416,18838527289799777e-40,0,0,0,0,0,0,0,0.2904147357402978,6.531109257833239,4498237083540557e-40,38.443249930132986,13523976929017972e-40,18024046547298787e-42
6.895594309569058,35.269141797379014,41675880601061174e-40,458.23928107991617,13227109480252733e-39,14519216032241058e-39,48.94438666642153,1015.3137601443357,6595597994846483e-38,5522.679826570207,21146327598877506e-38,2877749699430013e-39,3.0833462430744745,49.50671253837232,0,449.42367157448837,6696097777778241e-39,9817442244344345e-39,0.45340711404729117,11.638121721898472,0,77.98119443645824,2196971417247018e-39,0,0,0,0,0,0,0,0.3063093664374565,6.687724800047164,4479043410219725e-40,38.27073975723277,13991456562948694e-40,19127265128798845e-42
